"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"Columbia Association Before and After School Care @ Waterloo";;"5940 Waterloo Rd";;"Columbia";"MD";21045;"410-715-3164";;"HOWARD";"SAS@ColumbiaAssociation.org";;;;;;;"https://www.columbiaassociation.org/";;"Monday - Friday";"7:00am until the school day begins | after school until 6:00pm";;;"Columbia Association offers the following Before and After School Care Programs: 1.) A.M. Program, 2.) P.M. Program and 3.) School’s Closed Programs.";;;"YES";"NO";"https://d2814gcejiq38s.cloudfront.net/wp-content/uploads/2016/01/logo-white.png";
"Columbia Association Before and After School Care @ Worthington";;"4570 Roundhill Rd";;"Ellicott City";"MD";21043;"410-715-3164";;"HOWARD";"SAS@ColumbiaAssociation.org";;;;;;;"https://www.columbiaassociation.org/";;"Monday - Friday";"7:00am until the school day begins | after school until 6:00pm";;;"Columbia Association offers the following Before and After School Care Programs: 1.) A.M. Program, 2.) P.M. Program and 3.) School’s Closed Programs.";;;"YES";"NO";"https://d2814gcejiq38s.cloudfront.net/wp-content/uploads/2016/01/logo-white.png";
"Columbia Association Before and After School Care @ Lake Elkhorn Middle School";;"6680 Cradlerock Way";;"Columbia";"MD";21045;"410-715-3164";;"HOWARD";"SAS@ColumbiaAssociation.org";;;;;;;"https://www.columbiaassociation.org/";;"Monday - Friday";"after school - 6:00pm";;;"Columbia Association offers the following Before and After School Care Programs: 1.) A.M. Program, 2.) P.M. Program and 3.) School’s Closed Programs.";;;"YES";"NO";"https://d2814gcejiq38s.cloudfront.net/wp-content/uploads/2016/01/logo-white.png";
"Columbia Association Before and After School Care @ Dunloggin Middle School";;"9129 Northfield Rd";;"Ellicott City";"MD";21042;"410-715-3164";;"HOWARD";"SAS@ColumbiaAssociation.org";;;;;;;"https://www.columbiaassociation.org/";;"Monday - Friday";"after school - 6:00pm";;;"Columbia Association offers the following Before and After School Care Programs: 1.) A.M. Program, 2.) P.M. Program and 3.) School’s Closed Programs.";;;"YES";"NO";"https://d2814gcejiq38s.cloudfront.net/wp-content/uploads/2016/01/logo-white.png";
"ABC Care Center - Eldersburg Elementary";;"1021 Johnsville Road";;"Eldersburg";"MD";21784;"410-795-6110";;"CARROLL";;;;"Megan";"Murphy";;;"http://abccareinc.com/";;"Monday - Friday";"6:45am - school begins | school dismissal - 6:15pm";;;"The staff plans a lot of Out of the Box activities for the children each day, especially team building activities and group games. The children have daily routine activities such as a quiet homework time, social studies, language art, and creative expression activities. This year the staff has worked very hard with the children with new and exciting activities. Our center is always a very active and fun learning environment. The staff at Eldersburg takes a different approach to their weekly activities which encourage children to stay on their toes. By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team.";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
"ABC Care Center - Friendship Valley";;"1100 Gist Road";;"Westminster";"MD";21157;"410-857-1332";;"CARROLL";;;;"Cara";"King";;;"http://abccareinc.com/";;"Monday - Friday";"6:45am - school begins | school dismissal - 6:15pm";;;"Friendship Valley has been a nationally accredited center since 2002. This center has an extremely tight knit group of children who are always willing to welcome another member to their family. In addition to the daily activities that Friendship Valley offers this center has a very large role in community involvement. One example of this would be the large food drive that the children hold every year for the Carroll County Food Sunday. By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team.";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
"ABC Care Center - Mechanicsville";;"3838 Sykesville Road";;"Sykesville";"MD";21784;"410-549-0742";;"CARROLL";;;;"Norma";"Conway";;;"http://abccareinc.com/";;"Monday - Friday";"6:45am - school begins | school dismissal - 6:15pm";;;"The staff plans a lot of Out of the Box activities for the children each day, especially team building activities and group games. The children have daily routine activities such as a quiet homework time, social studies, language art, and creative expression activities. This year the staff has worked very hard with the children with new and exciting activities. We have drama presentations and a number of guest speakers on site. It is always a very active and fun learning environment when you walk into the center. Watch out for our challenge games like Survivor, it's unique and lots of fun! By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team. ";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
"ABC Care Center - Mt. Airy";;"405 N Main St.";;"Mount Airy";"MD";21771;"301-829-5370";;"FREDERICK";;;;"Taylor";"Hayes";;;"http://abccareinc.com/";;"Monday - Friday";"6:30am - school begins | school dismissal - 6:30pm";;;"ABC's program reinforces much of what the children learn in school. The program always has something very exciting happening. The children have center rotations, including but not limited to art and cooking projects, computer, drama, and manipulatives. In addition the children have a very informative and fun team time activity. Our before and after school age program has very creative art projects as well as a secluded homework area. The center has a large gym area to play a wide variety of large muscle games. By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team. You may find us having an ice cream social one day and then working on a community project the next. We have long term art projects, great thinking games like Mancala, Blokus, Rush Hour and Guess Who. Each weeks programming is designed around a theme which will incorporate drama, constructions, literature or cooking activities.";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
"ABC Care Center - Parr's Ridge";;"202 Watersville Road";;"Mount Airy";"MD";21771;"301-829-3840";;"FREDERICK";;;;"Jess";"Honacki";;;"http://abccareinc.com/";;"Monday - Friday";"6:30am - school begins | school dismissal - 6:30pm";;;"Congratulations to our Parr's Ridge ABC Care site on earning National Accreditation through the Council On Accreditation (COA) in May 2011! ABC Care continues to be a leader in the field of child care with quality programs and staff! Our daily planning provides lots of unique activities for the children that are geared towards early child hood programming for grades K-2nd. The children have a daily structured routine, which provides a balance between quiet homework time and active social engagement. Weekly programming is designed around a theme, activities are planned to assist children with cognitive, physical, social and emotional development. Each month the center focuses on a character trait to reinforce values such as respect and kindness. In addition a country is featured each month to enrich and broaden the children's cultural knowledge. By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team. ";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
"ABC Care Center - Piney Ridge";;"6315 Freedom Avenue";;"Sykesville";"MD";21784;"410-795-0731";;"CARROLL";;;;"Vicki";"Timberman";;;"http://abccareinc.com/";;"Monday - Friday";"6:45am - school begins | school dismissal - 6:15pm";;;"Piney Ridge has been a nationally accredited center since 2003. Although Piney Ridge is a very structured center the children still have a great bit of freedom of choice. The center's club reps have a large part in creating and implementing the programming aspects of the center. The center has a number of activities daily including but not limited to: arts and crafts, social studies, science, and math. By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team.";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
"ABC Care Center - Sacred Heart";;"63 Sacred Heart Lane";;"Glyndon";"MD";21071;"410-833-9427";;"BALTIMORE";;;;"Amanda";"Beacham";;;"http://abccareinc.com/";;"Monday - Friday";"6:45am - school begins | school dismissal - 6:15pm";;;"Sacred Heart is such a busy center that it makes it impossible for someone to be bored. The children work on daily art activities, math and science projects. The staff at Sacred Heart knows how important homework is for academic success, so they created a Homework Club which is open to every child. Sacred Heart center is a program which strives to create a warm and inviting atmosphere. You can catch us involved in many activities each day, favorites of the children include, trying to catch the staff during a game of tag or celebrating with holiday parties. By providing a variety of activities, our program offers enriching, relaxing, fun-oriented experiences. We always keep in mind that children are unique and develop at varying intervals. We encourage each child to use his/her potential and we provide new experiences for growth. It is our purpose to help each child develop to the best of his/her individual ability and to provide an atmosphere in which the child can learn to share and be a supportive member of a team. ";;;"YES";"NO";"http://abccareinc.com/images/logo.png";
