"name";"location";"address";"address2";"city";"state";"zip";"phone";"phone_ext";"county";"email";"status";"type";"contact_firstname";"contact_lastname";"age_range";"transportation";"website";"accreditation";"daysopen";"hoursopen";"typeofcare";"language";"introduction";"additionalInfo";"pricing";"is_afterschool";"is_camp";"logo";"schools_served"
"YMCA OF GREATER BIRMINGHAM/PELHAM SUMMER CAMPS";;"2610 Pelham Parkway";;"Pelham";"AL";35124;"205-664-9622";;"SHELBY";;;;;;;;"http://www.ymcabham.org/";;;;;;"With the Pelham YMCA, you are participating in a camping program you can count on, not just for great supervision and safety, but for the personal growth of your child. We work hard to select leaders who will be positive adult role models for your child and who have demonstrated responsibility, maturity, and reliability. Our attention to safety and the campers' health has resulted in a safety record that any organization would be delighted to match. Beyond safety and good supervision, we believe that special, positive, and growth-filled opportunities await every child who attends the Y Camps. Our motivating theme for camp this year is Making Memories. We will provide opportunities for your child to capture every moment by making friends, and memories that will last a lifetime. ";"Summer Classic Camps: Tiny Tots Preschool Camp (Ages: 3-4 (must be potty trained), Explorer Camp, Discovery Camp; Summer Specialty Camps: Treasure Hunters, New Lego Camp, New Fashionista Camp, New Duct Tape Camp, Movie Art, Bouncing Around, New Hunger Games, Star Wars, Glass Fusion Fun, New Icky Sticky Camp, Laser Tag, New Super Hero Science, Safari Art, Road Trippin', New Fun With Flight, Birmingham Expedition, Canvas Crazy, Waterpalooza, New Pokmon Camp; Summer Sports Camps: Tennis, Cheerleading, Bowling Camp, Karate Camp, Archery Camp, Volleyball Camp, Basketball Camp, Soccer Camp; Summer Aquatic Camps: Sports'N Splash, Water Works, Wet-N-Wild, Day Camp Swim Lessons Day Camp ";"Tiny Tots Preschool Camp Cost: $68 Members (per week), $108 Non-Members (per week); Explorer Camp Cost: $83 Members (per week), $133 Non-Members (per week); Discovery Camp: $103 Members (per week),  $167 Non-Members (per week); Treasure Hunters Cost: $126 Members, $189 Non-Members; New Lego Camp Cost: $160 Members, $256 Non-Members; New Fashionista Camp Cost: $ 145 Members, $231 Non- Members; New Duct Tape Camp Cost: $174 Members, $278 Non- Members; Movie Art Cost: $169 Members, $270 Non-Members; Bouncing Around Cost: $151 Members, $241 Non-Members; New Hunger Games Cost:$174 Members $278 Non- Members; Star Wars Cost: $174 Members, $278 Non-Members; Glass Fusion Fun Cost: $174 Members, $278 Non-Members; New Icky Sticky Camp  $165 Members, $264 Non-Members; Laser Tag $145 Members, $232 Non-Members; New Super Hero Science $165 Members, $264 Non-Members; Safari Art $169 Members, $270 Non-Members; Road Trippin' $194 Members, $310 Non-Members; New Fun With Flight, $165 Members, $264 Non- Members; Birmingham Expedition $174 Members, $278 Non-Members; Canvas Crazy Cost: Cost: $169 Members, $270 Non-Members; Waterpalooza Cost: $194 Members, $310 Non-Members,  New Pokmon Camp Cost: $130 Members, $208 Non-Members; Tennis Cost: $103 Members, $165 Non-Members; Cheerleading Cost: $99 Members, $158 Non-Members; Bowling Camp Cost: $99 Members, $158 Non-Members; Karate Camp Cost: $99 Members, $158 Non-Members; Archery Camp Cost: $99 Members, $158 Non-Members; Volleyball Camp Cost: $130 Members, $208 Non-Members; Basketball Camp Cost: $130 Members, $208 Non-Members; Soccer Camp Cost: $130 Members $208 Non-Members; Sports'N Splash Cost: $130 Members, $208 Non-Members; Water Works Cost: $145 Member, $232 Non-Member; Wet-N-Wild Cost: $130 Members, $208 Non-Members; Day Camp Swim Lessons Day Camp Cost: $56 Members, $96 Non- Members";"NO";"YES";"http://www.ymcabham.org/SiteFiles/1598/Images/newLogo.jpg";
"YMCA OF GREATER BIRMINGHAM/SHADES VALLEY BEFORE-SCHOOL & AFTER-SCHOOL CARE PROGRAM";;"3551 Montgomery Highway";;"Birmingham";"AL";35209;"205-870-9622";;"JEFFERSON";;;;;;;"YES";"http://www.ymcabham.org/";;;;;;"Established in 1884 the YMCA of Birmingham is a nonprofit dedicated to strengthening communities through youth development, healthy living and social responsibility. Across Jefferson and Shelby Counties, 13 Ys engage more than 40,000 men, women and children – regardless of age, income or background – to nurture the potential of children and teens, improve the nation’s health and well-being, and provide opportunities to give back and support neighbors. ";;"Before School Care: $30 per week, $105 per month; After-school Only: $167.00 per month – YMCA Members, $255.00 per month – Non Members";"YES";"NO";"http://www.ymcabham.org/SiteFiles/1598/Images/newLogo.jpg";"Shades Cahaba Elementary, Vestavia West, Gresham, Green Valley Elementary, Vestavia East, Homewood Middle School, Hall Kent Elementary, SouthMinister School, Gwin, Shades Mtn. Elementary, Simmons, Vestavia Central, Pizitz Middle School, Cahaba Heights, Rocky Ridge, Shades Mtn. Christian"
"YMCA OF GREATER BIRMINGHAM/TRUSSVILLE AFTER SCHOOL CARE";;"5920 Valley Road";;"Birmingham";"AL";35173;"205-655-2224";;"JEFFERSON";"fhatcher@ymcabham.org";;;"Fred";"Hatcher";;;"http://www.ymcabham.org/";;;;;;"For the times you can't be there yourself, the YMCA support your efforts to nurture your child's healthy development. Our well-trained staff provides safe, affordable, high quality care so you can have peace of mind while you work to help your family succeed.";;"Weekly Fees: Members - $44week, Non Members - $60week; Registration Fees: YMCA Members - $25/family, Non Members - $35/family ";"YES";"NO";"http://www.ymcabham.org/SiteFiles/1598/Images/newLogo.jpg";"Chalkville Elementary, Clay Elementary, Clay-Chalkville Middle, Paine Primary, Paine Intermediate, Hewitt, Trussville Middle, Pinson Elementary, Kermit Johnson, Springville Elementary, Margret Elementary"
"YMCA OF GREATER BIRMINGHAM/VESTAVIA SUMMER CAMPS";;"2086 Columbiana Road";;"Birmingham";"AL";35216;"205-823-0144";;"JEFFERSON";"matt.robinson@ymcabham.org";;;"Matthew";"Robinson";;;"http://www.ymcabham.org/";;;;;;"With the Vestavia YMCA, you are participating in a camping program you can count on, not just for great supervision and safety, but for the personal growth of your child. We work hard to select leaders who will be positive adult role models for your child and who have demonstrated responsibility, maturity, and reliability. Our attention to safety and the campers' health has resulted in a safety record that any organization would be delighted to match. Beyond safety and good supervision, we believe that special, positive, and growth-filled opportunities await every child who attends the Y Camps.  We will provide opportunities for your child to express their individuality, talents, and creativity while learning to respect the uniqueness of others.  We look forward to providing a quality camp experience for your family.";"Sports Camps, Specialty Camps";;"NO";"YES";"http://www.ymcabham.org/SiteFiles/1598/Images/newLogo.jpg";
"YMCA OF GREATER BIRMINGHAM/WESTERN AREA AFTERSCHOOL";;"1195 Bessemer Road";;"Birmingham";"AL";35228;"205-923-1195";;"JEFFERSON";;;;;;;"YES";"http://www.ymcabham.org/";;"Each Day";"From school dismissal until 6 P.M.";;;"Established in 1884 the YMCA of Birmingham is a nonprofit dedicated to strengthening communities through youth development, healthy living and social responsibility. Across Jefferson and Shelby Counties, 13 Ys engage more than 40,000 men, women and children – regardless of age, income or background – to nurture the potential of children and teens, improve the nation’s health and well-being, and provide opportunities to give back and support neighbors. ";;"Registration Fees: 1 child: $30 2 children: $45 3+children: $60; $45 weekly – YMCA Members $65 weekly – Non Members";"YES";"NO";"http://www.ymcabham.org/SiteFiles/1598/Images/newLogo.jpg";"Bush Hills Academy, Midfield City Schools, Brighton Elementary, West End Academy, Jones Valley K-8, Central Park Elementary, Holy Family Catholic School, Brown Elementary, Council Elementary, Minor Elementary, Princeton Elementary"
"YMCA OF GREATER BIRMINGHAM/YOUTH CENTER AFTERSCHOOL PROGRAM";;"2400 7th Avenue North";;"Birmingham";"AL";35203;"205-324-1643";;"JEFFERSON";"lduncan@ymcabham.org";;;"LaTreasure";"Duncan";;"YES";"http://www.ymcabham.org/";;"Each Day";"From school dismissal until 6:30 P.M";;;"If you’re looking for a safe, positive, and fun atmosphere for your child after school, the Birmingham YMCA Youth Center is the place for you! At the youth center, we help your child grow and learn by focusing on these key areas: • arts/culture • character-building • conflict resolution • homework support • life skills • literacy • physical fitness • science & technology";;"$45.00 per week -  YMCA members, $47.00 per week – Phillips Academy students, $60.00 per week – other schools; Financial assistance is available";"YES";"NO";"http://www.ymcabham.org/SiteFiles/1598/Images/newLogo.jpg";"Advent Episcopal Day School, Avondale Elementary, Center Street Middle, Epic, Glen Iris, Glen Iris Baptist, Hayes K-8, Hudson, Lewis, Norwood Elementary, Our Lady Of Fatima, Phillips Academy, St. Barnabas, Washington, Wilkerson"
"HEART OF THE VALLEY YMCA CAMP CHA-LA-KEE";"Camp Cha-La-Kee";"4380 Cha-la-kee Road";;"Guntersville";"AL";35976;"256-428-9622";;"MARSHALL";"campdirector@ymcahuntsville.org";;;"Carole";"Forbes";;;"http://www.ymcahuntsville.org/";;;;;;"Camp Cha-La-Kee offers overnight camp experiences for children who have completed first through eighth grades  incorporating wholesome outdoor activities and character development. Activities on the beautiful, 61-acre campus on the shores of Lake Guntersville include canoeing, horseback riding, ropes, archery, boating, tubing, swimming, arts & crafts, The Blob, and nightly devotionals. Children enjoy an eight-to-one ratio of campers to staff, and a First Responder is available during the entire camp session to administer first aid and for dispensing of medication.";;"Prices do not include one-time Camp Registration Fee: $25/Y Member, $35/Non-Member; Camp Cha-La-Kee Resident Camp (4-day): $325/Y Member, $350/Non-Member; Camp Cha-La-Kee Resident Camp (7-day): $575/Y Member, $600/Non-Member";"NO";"YES";"http://www.ymcahuntsville.org/wp-content/uploads/2013/07/Y-Logo-for-web-site.gif";
"HEART OF THE VALLEY YMCA/HOGAN Y SUMMER  DAY CAMP";;"130 Park Square Lane";;"Madison";"AL";35758;"256-705-9622";;"LIMESTONE";"barbara.sanders@ymcahuntsville.org";;;"Barbara";"Sanders";;;"http://www.ymcahuntsville.org/";;;;;;"Day Camp is the place to be this summer! Kids will stay active and enjoy healthy play and recreation with friends old and new. We are committed to creating summer memories for your child in a safe and supportive environment where we encourage Christian values, personal growth and a sense of community.";;;"NO";"YES";"http://www.ymcahuntsville.org/wp-content/uploads/2013/07/Y-Logo-for-web-site.gif";
"HEART OF THE VALLEY YMCA/SOUTHEAST Y SUMMER DAY CAMP";;"1000 Weatherly Road";;"Huntsville";"AL";35801;"256-883-9622";;"MADISON";"carole.forbes@ymcahuntsville.org";;;"Carole";"Forbes";;;"http://www.ymcahuntsville.org/";;"Monday–Friday ";"7:00 A.M  – 6:00 P.M. ";;;"We would like to take this opportunity to welcome you to the Heart of the Valley YMCA Summer Camp Program. We are excited that you chose us to engage in summer activities. This summer we have planned many exciting activities providing your child/ren with a safe, yet fun, environment. Our goal is to put Christian principles into practice while engaging your children in many great activities during the Summer Camp Program. We will spend time learning to accept and demonstrate the five character traits of Caring, Faith, Honesty, Respect, and Responsibility in all we do.";;;"NO";"YES";"http://www.ymcahuntsville.org/wp-content/uploads/2013/07/Y-Logo-for-web-site.gif";
"HEART OF THE VALLEY YMCA/SOUTHEAST FAMILY YMCA AFTERSCHOOL PROGRAM";;"1000 Weatherly Road";;"Huntsville";"AL";35803;"256-883-9622";;"MADISON";;;;;;;"YES";"http://www.ymcahuntsville.org/";;;;;;"Research shows that children who participate in afterschool programs are more successful in academics, are healthier, and more often maintain positive behaviors. The YMCA Afterschool Program provides supervised, age-appropriate activities for school-aged children. Children can swim, play games and sports, enjoy arts, crafts and movies, and catch up on homework with a tutor.";;;"YES";"NO";"http://www.ymcahuntsville.org/wp-content/uploads/2013/07/Y-Logo-for-web-site.gif";"Chaffee, Challenger, Farley, Mountain Gap, Weatherly and Whitesburg elementary schools, and Challenger, Mountain Gap and Whitesburg middle schools in Huntsville"
"HEART OF THE VALLEY YMCA/HOGAN FAMILY YMCA AFTERSCHOOL PROGRAM";;"130 Park Square Lane";;"Madison";"AL";35758;"256-705-9622";;"LIMESTONE";;;;;;;"YES";"http://www.ymcahuntsville.org/";;;;;;"Research shows that children who participate in afterschool programs are more successful in academics, are healthier, and more often maintain positive behaviors. The YMCA Afterschool Program provides supervised, age-appropriate activities for school-aged children. Children can swim, play games and sports, enjoy arts, crafts and movies, and catch up on homework with a tutor.";;;"YES";"NO";"http://www.ymcahuntsville.org/wp-content/uploads/2013/07/Y-Logo-for-web-site.gif";"All Madison City elementary schools"
"BGCCA - BOYS AND GIRLS CLUB OF BROOKSIDE";;"2357 Brookside Coalburg Road";;"Birmingham";"AL";35214;"205-674-7324";;"JEFFERSON";;;;;;;;"http://www.bgcca.org/";;;;;;"The mission of the Boys and Girls Clubs of Central Alabama is to provide facilities, programs, and leadership to enable all youth to develop and achieve their maximum potential in accordance with Judeo-Christian principles.";"Core Programs: Character & Leadership; Education & Career; Health & Life Skills; The Arts; Sports, Fitness & Recreation; Outdoor Environmental Education Program; Specialized Programs";;"YES";"NO";;
"BGCCA - BOYS AND GIRLS CLUB OF HUEYTOWN / PLEASANT GROVE";;"3821 Williamson Drive";;"Hueytown";"AL";35023;"205-744-3070";;"JEFFERSON";;;;;;;;"http://www.bgcca.org/";;;;;;"The mission of the Boys and Girls Clubs of Central Alabama is to provide facilities, programs, and leadership to enable all youth to develop and achieve their maximum potential in accordance with Judeo-Christian principles.";"Core Programs: Character & Leadership; Education & Career; Health & Life Skills; The Arts; Sports, Fitness & Recreation; Outdoor Environmental Education Program; Specialized Programs";;"YES";"NO";;
